"","order_id","product_id","add_to_cart_order","reordered","product_id..5","product_name","aisle_id","department_id","department_id..9","department","user_id","eval_set","order_number","order_dow","order_hour_of_day","days_since_prior_order"
"149",1719551,7350,1,1,7350,"Natural Lime Flavor Sparkling Mineral Water",115,7,7,"beverages",17,"prior",16,1,12,6
"150",1719551,47141,2,1,47141,"Cola",77,7,7,"beverages",17,"prior",16,1,12,6
"151",1719551,18534,3,1,18534,"Grade A Extra Large Eggs",86,16,16,"dairy eggs",17,"prior",16,1,12,6
"152",1719551,17762,4,1,17762,"Light Oaked Chardonnay",62,5,5,"alcohol",17,"prior",16,1,12,6
"153",1719551,5128,5,1,5128,"Paper Towel",54,17,17,"household",17,"prior",16,1,12,6
"154",1719551,25464,6,0,25464,"Unscented 2-Ply Double Roll Bathroom Tissue",54,17,17,"household",17,"prior",16,1,12,6
"155",1719551,14146,7,1,14146,"Sliced Wheat Bread",112,3,3,"bakery",17,"prior",16,1,12,6
"156",1719551,2927,8,1,2927,"Tartar Sauce Squeeze Bottle",72,13,13,"pantry",17,"prior",16,1,12,6
"157",1737705,7350,1,0,7350,"Natural Lime Flavor Sparkling Mineral Water",115,7,7,"beverages",17,"prior",1,2,13,NA
"158",1737705,47141,2,0,47141,"Cola",77,7,7,"beverages",17,"prior",1,2,13,NA
"159",1737705,17762,3,0,17762,"Light Oaked Chardonnay",62,5,5,"alcohol",17,"prior",1,2,13,NA
"160",2148135,38760,1,1,38760,"California Chardonnay",62,5,5,"alcohol",17,"prior",30,6,15,0
"161",2180313,18534,1,1,18534,"Grade A Extra Large Eggs",86,16,16,"dairy eggs",17,"train",41,3,10,30
"162",2180313,1217,2,0,1217,"Select-A-Size Paper Towels, White, 2 Huge Rolls = 5 Regular Rolls  Towels/Napkins",54,17,17,"household",17,"train",41,3,10,30
"163",2180313,12720,3,1,12720,"Light Spread Butter Substitute",36,16,16,"dairy eggs",17,"train",41,3,10,30
"164",2180313,16797,4,1,16797,"Strawberries",24,4,4,"produce",17,"train",41,3,10,30
"165",2180313,43352,5,0,43352,"Raspberries",32,4,4,"produce",17,"train",41,3,10,30
"166",2180313,4374,6,0,4374,"Ultra Soft Bathroom Tissue Double Rolls",54,17,17,"household",17,"train",41,3,10,30
"167",2373492,26767,1,0,26767,"No Calorie Sweetener Packets",17,13,13,"pantry",17,"prior",9,3,13,3
"168",2373492,9006,2,0,9006,"Naturе's Calorie-Free Sweetener",17,13,13,"pantry",17,"prior",9,3,13,3
"169",2373492,5128,3,0,5128,"Paper Towel",54,17,17,"household",17,"prior",9,3,13,3
"170",2373492,17040,4,0,17040,"Classic Roast Instant Coffee Crystals",26,7,7,"beverages",17,"prior",9,3,13,3
"171",2373492,49131,5,0,49131,"Smoked Turkey Breast Slices",96,20,20,"deli",17,"prior",9,3,13,3
"172",2430354,7350,1,1,7350,"Natural Lime Flavor Sparkling Mineral Water",115,7,7,"beverages",17,"prior",8,0,15,6
"173",2430354,47141,2,1,47141,"Cola",77,7,7,"beverages",17,"prior",8,0,15,6
"174",2430354,18534,3,1,18534,"Grade A Extra Large Eggs",86,16,16,"dairy eggs",17,"prior",8,0,15,6
"175",2430354,38618,4,1,38618,"Organic Chunky Vegetable Soup",69,15,15,"canned goods",17,"prior",8,0,15,6
"176",2430354,17762,5,1,17762,"Light Oaked Chardonnay",62,5,5,"alcohol",17,"prior",8,0,15,6
"177",2430354,20934,6,1,20934,"Hot BBQ Sauce",5,13,13,"pantry",17,"prior",8,0,15,6
"178",2430354,36463,7,0,36463,"Chili Sauce",72,13,13,"pantry",17,"prior",8,0,15,6
"179",2430354,11919,8,1,11919,"Tender white meat chicken in a red chile lime sauce with a medley of roasted corn, peppers, and rice Chile Lime Chicken",38,1,1,"frozen",17,"prior",8,0,15,6
"180",2508834,7350,1,1,7350,"Natural Lime Flavor Sparkling Mineral Water",115,7,7,"beverages",17,"prior",19,5,11,6
"181",2508834,17762,2,1,17762,"Light Oaked Chardonnay",62,5,5,"alcohol",17,"prior",19,5,11,6
"182",2508834,16797,3,1,16797,"Strawberries",24,4,4,"produce",17,"prior",19,5,11,6
"183",2508834,19766,4,1,19766,"Ultra Thin Slices Swiss Cheese",21,16,16,"dairy eggs",17,"prior",19,5,11,6
"184",2508834,18534,5,1,18534,"Grade A Extra Large Eggs",86,16,16,"dairy eggs",17,"prior",19,5,11,6
"185",2508834,21187,6,1,21187,"Classic Macaroni & Beef in Tomato Sauce",38,1,1,"frozen",17,"prior",19,5,11,6
"186",2508834,25307,7,1,25307,"Tender white meat turkey, pasta, mushrooms and celery in a creamy sauce Turkey Tetrazzini",38,1,1,"frozen",17,"prior",19,5,11,6
"187",2508834,9176,8,0,9176,"Sesame Stir Fry with Chicken",38,1,1,"frozen",17,"prior",19,5,11,6
"188",2553089,7350,1,1,7350,"Natural Lime Flavor Sparkling Mineral Water",115,7,7,"beverages",17,"prior",33,3,11,9
"189",2553089,47141,2,1,47141,"Cola",77,7,7,"beverages",17,"prior",33,3,11,9
"190",2553089,18534,3,1,18534,"Grade A Extra Large Eggs",86,16,16,"dairy eggs",17,"prior",33,3,11,9
"191",2553089,38618,4,1,38618,"Organic Chunky Vegetable Soup",69,15,15,"canned goods",17,"prior",33,3,11,9
"192",2616505,47141,1,1,47141,"Cola",77,7,7,"beverages",17,"prior",6,4,17,5
"193",2616505,7350,2,1,7350,"Natural Lime Flavor Sparkling Mineral Water",115,7,7,"beverages",17,"prior",6,4,17,5
"194",2616505,40844,3,1,40844,"Robert Mondavi",62,5,5,"alcohol",17,"prior",6,4,17,5
"195",2616505,20934,4,0,20934,"Hot BBQ Sauce",5,13,13,"pantry",17,"prior",6,4,17,5
"196",2616505,9634,5,0,9634,"Light Butter Microwave Popcorn",23,19,19,"snacks",17,"prior",6,4,17,5
"197",2616505,2927,6,0,2927,"Tartar Sauce Squeeze Bottle",72,13,13,"pantry",17,"prior",6,4,17,5
"198",2648319,7350,1,1,7350,"Natural Lime Flavor Sparkling Mineral Water",115,7,7,"beverages",17,"prior",7,1,13,4
"199",2648319,18534,2,1,18534,"Grade A Extra Large Eggs",86,16,16,"dairy eggs",17,"prior",7,1,13,4
"200",2648319,17762,3,1,17762,"Light Oaked Chardonnay",62,5,5,"alcohol",17,"prior",7,1,13,4
"201",2648319,19766,4,0,19766,"Ultra Thin Slices Swiss Cheese",21,16,16,"dairy eggs",17,"prior",7,1,13,4
"202",2648319,22309,5,0,22309,"Soft & Smooth100% Whole Wheat Bread",112,3,3,"bakery",17,"prior",7,1,13,4
"203",2648319,38618,6,1,38618,"Organic Chunky Vegetable Soup",69,15,15,"canned goods",17,"prior",7,1,13,4
"204",2648319,6334,7,1,6334,"Roasted Turkey and Vegetables",38,1,1,"frozen",17,"prior",7,1,13,4
"205",2648319,30992,8,1,30992,"Shrimp Alfredo",38,1,1,"frozen",17,"prior",7,1,13,4
"206",2648319,46844,9,0,46844,"Simple Favorites Lasagna with Meat Sauce",38,1,1,"frozen",17,"prior",7,1,13,4
"207",2660930,7350,1,1,7350,"Natural Lime Flavor Sparkling Mineral Water",115,7,7,"beverages",17,"prior",15,2,16,3
"208",2660930,29004,2,0,29004,"Classic Decaf Instant Coffee",26,7,7,"beverages",17,"prior",15,2,16,3
"209",2660930,18534,3,1,18534,"Grade A Extra Large Eggs",86,16,16,"dairy eggs",17,"prior",15,2,16,3
"210",2660930,17762,4,1,17762,"Light Oaked Chardonnay",62,5,5,"alcohol",17,"prior",15,2,16,3
"211",2660930,1073,5,0,1073,"Carving Board Oven Roasted Turkey",96,20,20,"deli",17,"prior",15,2,16,3
"212",2680214,7350,1,1,7350,"Natural Lime Flavor Sparkling Mineral Water",115,7,7,"beverages",17,"prior",3,3,10,5
"213",2680214,18534,2,1,18534,"Grade A Extra Large Eggs",86,16,16,"dairy eggs",17,"prior",3,3,10,5
"214",2680214,17762,3,1,17762,"Light Oaked Chardonnay",62,5,5,"alcohol",17,"prior",3,3,10,5
"215",2680214,38618,4,0,38618,"Organic Chunky Vegetable Soup",69,15,15,"canned goods",17,"prior",3,3,10,5
"216",2680214,44265,5,0,44265,"Roasted white meat chicken, whole wheat noodles, green beans & carrots in a creamy chili peanut sauce. Thai-Style Noodles With Chicken",38,1,1,"frozen",17,"prior",3,3,10,5
"217",2680214,6212,6,1,6212,"White meat chicken, shredded cabbage, julienne yellow carrots and spicy red coconut flavored curry Thai-Style Chicken Spring Rolls",38,1,1,"frozen",17,"prior",3,3,10,5
"218",2680214,11919,7,0,11919,"Tender white meat chicken in a red chile lime sauce with a medley of roasted corn, peppers, and rice Chile Lime Chicken",38,1,1,"frozen",17,"prior",3,3,10,5
"219",2760791,7350,1,1,7350,"Natural Lime Flavor Sparkling Mineral Water",115,7,7,"beverages",17,"prior",32,1,22,4
"220",2760791,18534,2,1,18534,"Grade A Extra Large Eggs",86,16,16,"dairy eggs",17,"prior",32,1,22,4
"221",2760791,38760,3,1,38760,"California Chardonnay",62,5,5,"alcohol",17,"prior",32,1,22,4
"222",2760791,1774,4,1,1774,"Butter Pecan Ice Cream",37,1,1,"frozen",17,"prior",32,1,22,4
"223",2760791,40203,5,1,40203,"Mint Chip Ice Cream",37,1,1,"frozen",17,"prior",32,1,22,4
"224",2773605,7350,1,1,7350,"Natural Lime Flavor Sparkling Mineral Water",115,7,7,"beverages",17,"prior",35,6,13,8
"225",2773605,47141,2,1,47141,"Cola",77,7,7,"beverages",17,"prior",35,6,13,8
"226",2773605,18534,3,1,18534,"Grade A Extra Large Eggs",86,16,16,"dairy eggs",17,"prior",35,6,13,8
"227",2773605,1774,4,1,1774,"Butter Pecan Ice Cream",37,1,1,"frozen",17,"prior",35,6,13,8
"228",2773605,5128,5,1,5128,"Paper Towel",54,17,17,"household",17,"prior",35,6,13,8
"229",2773605,40592,6,1,40592,"Ultra Soft Facial 3-Ply White Facial Tissues",54,17,17,"household",17,"prior",35,6,13,8
"230",2795254,7350,1,1,7350,"Natural Lime Flavor Sparkling Mineral Water",115,7,7,"beverages",17,"prior",25,0,11,6
"231",2795254,47141,2,1,47141,"Cola",77,7,7,"beverages",17,"prior",25,0,11,6
"232",2795254,18534,3,1,18534,"Grade A Extra Large Eggs",86,16,16,"dairy eggs",17,"prior",25,0,11,6
"233",2795254,17762,4,1,17762,"Light Oaked Chardonnay",62,5,5,"alcohol",17,"prior",25,0,11,6
"234",2795254,48544,5,1,48544,"Compleats Chicken Breast Gravy Mashed Potatoes Microwaveable Meal",4,9,9,"dry goods pasta",17,"prior",25,0,11,6
"235",2795254,16797,6,1,16797,"Strawberries",24,4,4,"produce",17,"prior",25,0,11,6
"236",2795254,18855,7,1,18855,"Great Grains Crunchy Pecans Cereal",121,14,14,"breakfast",17,"prior",25,0,11,6
"237",2795254,17040,8,1,17040,"Classic Roast Instant Coffee Crystals",26,7,7,"beverages",17,"prior",25,0,11,6
"238",2795254,5748,9,0,5748,"Free and Gentle High Efficiency Liquid Laundry Detergent",75,17,17,"household",17,"prior",25,0,11,6
"239",2831726,47141,1,1,47141,"Cola",77,7,7,"beverages",17,"prior",37,2,12,13
"240",2831726,18534,2,1,18534,"Grade A Extra Large Eggs",86,16,16,"dairy eggs",17,"prior",37,2,12,13
"241",2831726,7026,3,1,7026,"Sparkling Mineral Water, Natural Lemon Flavor",115,7,7,"beverages",17,"prior",37,2,12,13
"242",2831726,47940,4,1,47940,"Light Strawberry Yogurt",120,16,16,"dairy eggs",17,"prior",37,2,12,13
"243",2831726,19766,5,1,19766,"Ultra Thin Slices Swiss Cheese",21,16,16,"dairy eggs",17,"prior",37,2,12,13
"244",2831726,29589,6,0,29589,"Vanilla Chocolate Chip Ice Cream",37,1,1,"frozen",17,"prior",37,2,12,13
"245",2831726,42356,7,1,42356,"Strawberry Preserves",88,13,13,"pantry",17,"prior",37,2,12,13
"246",2831726,19468,8,1,19468,"Classic Yellow Mustard",72,13,13,"pantry",17,"prior",37,2,12,13
"247",2831726,9387,9,1,9387,"Granny Smith Apples",24,4,4,"produce",17,"prior",37,2,12,13
"248",2831726,14146,10,1,14146,"Sliced Wheat Bread",112,3,3,"bakery",17,"prior",37,2,12,13
"249",2831726,5128,11,1,5128,"Paper Towel",54,17,17,"household",17,"prior",37,2,12,13
"250",2956367,18534,1,1,18534,"Grade A Extra Large Eggs",86,16,16,"dairy eggs",17,"prior",18,6,12,8
"251",2956367,17762,2,1,17762,"Light Oaked Chardonnay",62,5,5,"alcohol",17,"prior",18,6,12,8
"252",2956367,47141,3,1,47141,"Cola",77,7,7,"beverages",17,"prior",18,6,12,8
"253",2956367,7350,4,1,7350,"Natural Lime Flavor Sparkling Mineral Water",115,7,7,"beverages",17,"prior",18,6,12,8
"254",2956367,26767,5,1,26767,"No Calorie Sweetener Packets",17,13,13,"pantry",17,"prior",18,6,12,8
"255",2956367,9006,6,1,9006,"Naturе's Calorie-Free Sweetener",17,13,13,"pantry",17,"prior",18,6,12,8
"256",2956367,36552,7,1,36552,"Gourmet Popping Corn Original",23,19,19,"snacks",17,"prior",18,6,12,8
"257",2956367,38618,8,1,38618,"Organic Chunky Vegetable Soup",69,15,15,"canned goods",17,"prior",18,6,12,8
"258",3069802,7350,1,1,7350,"Natural Lime Flavor Sparkling Mineral Water",115,7,7,"beverages",17,"prior",23,3,23,4
"259",3069802,17762,2,1,17762,"Light Oaked Chardonnay",62,5,5,"alcohol",17,"prior",23,3,23,4
"260",3069802,44265,3,1,44265,"Roasted white meat chicken, whole wheat noodles, green beans & carrots in a creamy chili peanut sauce. Thai-Style Noodles With Chicken",38,1,1,"frozen",17,"prior",23,3,23,4
"261",3069802,14146,4,1,14146,"Sliced Wheat Bread",112,3,3,"bakery",17,"prior",23,3,23,4
"262",3069802,38618,5,1,38618,"Organic Chunky Vegetable Soup",69,15,15,"canned goods",17,"prior",23,3,23,4
"263",3141030,7350,1,1,7350,"Natural Lime Flavor Sparkling Mineral Water",115,7,7,"beverages",17,"prior",21,2,12,4
"264",3141030,18534,2,1,18534,"Grade A Extra Large Eggs",86,16,16,"dairy eggs",17,"prior",21,2,12,4
"265",3141030,17762,3,1,17762,"Light Oaked Chardonnay",62,5,5,"alcohol",17,"prior",21,2,12,4
"266",3141030,38618,4,1,38618,"Organic Chunky Vegetable Soup",69,15,15,"canned goods",17,"prior",21,2,12,4
"267",3141030,16797,5,1,16797,"Strawberries",24,4,4,"produce",17,"prior",21,2,12,4
"268",3197376,47141,1,1,47141,"Cola",77,7,7,"beverages",17,"prior",4,1,14,5
"269",3197376,17762,2,1,17762,"Light Oaked Chardonnay",62,5,5,"alcohol",17,"prior",4,1,14,5
"270",3197376,47940,3,0,47940,"Light Strawberry Yogurt",120,16,16,"dairy eggs",17,"prior",4,1,14,5
"271",3197376,12513,4,0,12513,"Light Strawberries 'n Bananas Fat Free Yogurt",120,16,16,"dairy eggs",17,"prior",4,1,14,5
"272",3197376,36736,5,0,36736,"Iodized Salt",104,13,13,"pantry",17,"prior",4,1,14,5
"273",3197376,30992,6,1,30992,"Shrimp Alfredo",38,1,1,"frozen",17,"prior",4,1,14,5
"274",3237467,7350,1,1,7350,"Natural Lime Flavor Sparkling Mineral Water",115,7,7,"beverages",17,"prior",5,6,17,5
"275",3237467,18534,2,1,18534,"Grade A Extra Large Eggs",86,16,16,"dairy eggs",17,"prior",5,6,17,5
"276",3237467,40844,3,0,40844,"Robert Mondavi",62,5,5,"alcohol",17,"prior",5,6,17,5
"277",3237467,15820,4,0,15820,"Cafe Cuisine Sesame Chicken",38,1,1,"frozen",17,"prior",5,6,17,5
"278",3237467,30992,5,1,30992,"Shrimp Alfredo",38,1,1,"frozen",17,"prior",5,6,17,5
"279",3314059,7350,1,1,7350,"Natural Lime Flavor Sparkling Mineral Water",115,7,7,"beverages",17,"prior",28,1,9,4
"280",3314059,18534,2,1,18534,"Grade A Extra Large Eggs",86,16,16,"dairy eggs",17,"prior",28,1,9,4
"281",3314059,17762,3,1,17762,"Light Oaked Chardonnay",62,5,5,"alcohol",17,"prior",28,1,9,4
"282",3314059,16797,4,1,16797,"Strawberries",24,4,4,"produce",17,"prior",28,1,9,4
"283",3314059,36552,5,1,36552,"Gourmet Popping Corn Original",23,19,19,"snacks",17,"prior",28,1,9,4
"284",3314059,14146,6,1,14146,"Sliced Wheat Bread",112,3,3,"bakery",17,"prior",28,1,9,4
"285",3314059,38618,7,1,38618,"Organic Chunky Vegetable Soup",69,15,15,"canned goods",17,"prior",28,1,9,4
"286",3327122,47141,1,1,47141,"Cola",77,7,7,"beverages",17,"prior",31,4,12,5
"287",3327122,18534,2,1,18534,"Grade A Extra Large Eggs",86,16,16,"dairy eggs",17,"prior",31,4,12,5
"288",3327122,38760,3,1,38760,"California Chardonnay",62,5,5,"alcohol",17,"prior",31,4,12,5
"289",3327122,9006,4,1,9006,"Naturе's Calorie-Free Sweetener",17,13,13,"pantry",17,"prior",31,4,12,5
"290",3327122,40203,5,1,40203,"Mint Chip Ice Cream",37,1,1,"frozen",17,"prior",31,4,12,5
"291",3327122,1774,6,1,1774,"Butter Pecan Ice Cream",37,1,1,"frozen",17,"prior",31,4,12,5
"292",3327122,44234,7,0,44234,"Squeeze Tomato Ketchup",72,13,13,"pantry",17,"prior",31,4,12,5
"293",3350883,7350,1,1,7350,"Natural Lime Flavor Sparkling Mineral Water",115,7,7,"beverages",17,"prior",40,4,11,27
"294",3350883,18534,2,1,18534,"Grade A Extra Large Eggs",86,16,16,"dairy eggs",17,"prior",40,4,11,27
"295",3350883,9006,3,1,9006,"Naturе's Calorie-Free Sweetener",17,13,13,"pantry",17,"prior",40,4,11,27
"296",3350883,26767,4,1,26767,"No Calorie Sweetener Packets",17,13,13,"pantry",17,"prior",40,4,11,27
"297",3350883,14146,5,1,14146,"Sliced Wheat Bread",112,3,3,"bakery",17,"prior",40,4,11,27
"298",3350883,16797,6,1,16797,"Strawberries",24,4,4,"produce",17,"prior",40,4,11,27
"299",3350883,18567,7,0,18567,"Low Fat No Chicken Noodle Soup",69,15,15,"canned goods",17,"prior",40,4,11,27
"300",3350883,48933,8,1,48933,"Free and Gentle Liquid Laundry Detergent",75,17,17,"household",17,"prior",40,4,11,27
